"sumo
actuated",4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
56.6,182.26021003500583,183.0536756126021,183.31728155339806,189.72304832713755,190.51208627742656,186.50786838340485,186.05752054305108,163.29563423856996,163.5716248711783,143.96318811212427,115.31900826446281,114.17734478203434,114.54001322751323,114.76188903566711,115.22130334105194,115.56528925619834,115.8883751651255,116.52412425644415,117.20403439153439,116.40343347639485,116.1797493403694,114.81491257010887,113.4708017156054,112.8004617414248,112.49538562953197,111.8241685874218,111.23170731707317,110.78286655683691,110.95027988146197,109.34692535350214,109.00658978583196,109.05969656992085,107.82448036951502,107.87096774193549,108.01680949241924,107.57683448502797,107.64151565074135,107.47314662273476,108.30909090909091,108.82997689006272,109.55452742894911,109.49141914191419,109.84011916583913,110.59404958677686,112.83267195767196,113.69725074527989,115.86393659180978,117.44801324503311,118.67074380165289,121.03175653324512,122.61484918793504,124.82068279748094,126.34935366257872,129.37243207422134,132.01824212271973,133.7619680851064,135.31162790697675,137.83826955074875,141.06117021276594,142.53897401732178,144.76060100166944,148.5120080053369,152.4212111073938,160.02921423774345,189.79409746053534,209.44607329842933,216.76215832445865,224.0036205648081,228.79441997063142,235.8413897280967,239.76641221374047,246.73998428908092,249.5434007134364,254.99018003273324,261.41535269709544,268.2183368869936,269.89165574486674,274.88681757656457,280.26446280991735,284.09124594719776,292.06298449612405,292.4404472532815,300.4663608562691,301.730828615543,309.76873661670237,311.8663393344244,315.73649025069636,322.77293844367017,324.14956011730203,335.8905472636816,335.58468244084685,349.640562248996,349.5394912985274,363.75107913669063,365.4978292329957,374.996992481203,381.8510638297872,381.6115051221434,397.53494391717,397.1761658031088,408.6275071633238,408.31805157593124,403.2473233404711,402.77754010695185
